SubjectID,fmri_feature_1,fmri_feature_2,fmri_feature_3,fmri_feature_4,fmri_feature_5,fmri_feature_6,fmri_feature_7,fmri_feature_8,fmri_feature_9,fmri_feature_10,fmri_feature_11,fmri_feature_12,fmri_feature_13,fmri_feature_14,fmri_feature_15,fmri_feature_16,fmri_feature_17,fmri_feature_18,fmri_feature_19,fmri_feature_20,fmri_feature_21,fmri_feature_22,fmri_feature_23,fmri_feature_24,fmri_feature_25,fmri_feature_26,fmri_feature_27,fmri_feature_28,fmri_feature_29,fmri_feature_30,fmri_feature_31,fmri_feature_32,fmri_feature_33,fmri_feature_34,fmri_feature_35,fmri_feature_36,fmri_feature_37,fmri_feature_38,fmri_feature_39,fmri_feature_40,fmri_feature_41,fmri_feature_42,fmri_feature_43,fmri_feature_44,fmri_feature_45,fmri_feature_46,fmri_feature_47,fmri_feature_48,fmri_feature_49,fmri_feature_50,fmri_feature_51,fmri_feature_52,fmri_feature_53,fmri_feature_54,fmri_feature_55,fmri_feature_56,fmri_feature_57,fmri_feature_58,fmri_feature_59,fmri_feature_60,fmri_feature_61,fmri_feature_62,fmri_feature_63,fmri_feature_64,fmri_feature_65,fmri_feature_66,fmri_feature_67,fmri_feature_68,fmri_feature_69,fmri_feature_70,fmri_feature_71,fmri_feature_72,fmri_feature_73,fmri_feature_74,fmri_feature_75,fmri_feature_76,fmri_feature_77,fmri_feature_78,fmri_feature_79,fmri_feature_80,fmri_feature_81,fmri_feature_82,fmri_feature_83,fmri_feature_84,fmri_feature_85,fmri_feature_86,fmri_feature_87,fmri_feature_88,fmri_feature_89,fmri_feature_90,fmri_feature_91,fmri_feature_92,fmri_feature_93,fmri_feature_94,fmri_feature_95,fmri_feature_96,fmri_feature_97,fmri_feature_98,fmri_feature_99,fmri_feature_100,fmri_feature_101,fmri_feature_102,fmri_feature_103,fmri_feature_104,fmri_feature_105,fmri_feature_106,fmri_feature_107,fmri_feature_108,fmri_feature_109,fmri_feature_110,fmri_feature_111,fmri_feature_112,fmri_feature_113,fmri_feature_114,fmri_feature_115,fmri_feature_116,fmri_feature_117,fmri_feature_118,fmri_feature_119,fmri_feature_120,fmri_feature_121,fmri_feature_122,fmri_feature_123,fmri_feature_124,fmri_feature_125,fmri_feature_126,fmri_feature_127,fmri_feature_128,label
198653,0.0,0.08538714,0.0,0.19639064,0.0,0.0,0.067808166,0.0,0.0,0.86401635,0.0,0.0,0.0,0.17560439,0.38061887,0.22200055,0.29302776,0.13053463,0.16620556,0.3196695,0.3660931,0.0,0.04427643,0.32480046,0.5177119,0.4976893,0.21558067,0.0,0.0,0.0,0.33287048,0.0,0.0,0.10765307,0.0,0.0,0.05684296,0.26124513,0.0,0.14356625,0.0,0.0,0.20116627,0.0,0.0,0.30028453,0.31179097,0.0,0.0,0.0,0.2506433,0.00017690391,0.0,0.5010853,0.0,0.22502701,0.0,0.0044406136,0.45271164,0.0,0.0,0.0026378494,0.041924447,0.0,0.0,0.0,0.0,0.0767555,0.0,0.8124972,0.13958177,0.0,0.21409325,0.0,0.0,0.0,0.14351541,0.0,0.0,0.0,0.07374316,0.0,0.16504546,0.2270399,0.0,0.0,0.27427775,0.0,0.40171626,0.046685323,0.29556638,0.0,0.0,0.26692533,0.0,0.2003961,0.0,0.22582433,0.0,0.016846612,0.0,0.0,0.22533128,0.16520628,0.16028136,0.26585844,0.023025569,0.0,0.0,0.2830034,0.0,0.0,0.11048281,0.12272421,0.0,0.0,0.045766145,0.43701944,0.0,0.2579809,0.12479422,0.0,0.0,0.06648186,0.0,0.5730934,0.0,0.0,1
198855,0.087471426,0.0,0.0,0.39941564,0.0,0.0,0.0,0.0012681112,0.0,0.08404302,0.06797433,0.0,0.0,0.30084285,0.0,0.111145675,0.33870998,0.0,0.46114665,0.0,0.69509953,0.0,0.19423379,0.69548696,0.76495045,0.36111054,0.15653946,0.0,0.0,0.0,0.13023333,0.0,0.022370312,0.0,0.0,0.0,0.0,0.28100124,0.0,0.23410776,0.0,0.0,0.0,0.0,0.0,0.10539201,0.17674784,0.0,0.0,0.0,0.27460328,0.0,0.28164065,0.07856744,0.0,0.31153202,0.0,0.09890662,0.15371743,0.046771545,0.0,0.100605816,0.17389038,0.0,0.0,0.0,0.0,0.43501815,0.0,0.797272,0.18478705,0.0,0.3240672,0.0,0.0,0.0,0.17809191,0.0,0.0,0.19308582,0.18715136,0.028152421,0.112861134,0.21208896,0.0,0.0,0.03410208,0.0,0.32771102,0.0,0.47760102,0.0,0.0,0.3356048,0.0,0.0,0.0,0.526047,0.0320031,0.0045623295,0.069306664,0.0,0.300985,0.4399767,0.17387977,0.56178707,0.0,0.61015695,0.07552398,0.3433376,0.0,0.0,0.29405695,0.0,0.0049280524,0.0,0.2989054,0.12881473,0.08390674,0.18601939,0.39767545,0.0,0.0,0.0,0.0,0.6505603,0.0,0.0026098082,1
199453,0.0,0.0,0.0,0.2523027,0.057196517,0.0,0.0982576,0.0,0.0,0.34769306,0.0,0.0,0.0,0.32636884,0.1815315,0.09019904,0.29528144,0.17250298,0.37161654,0.057247486,0.46827948,0.0,0.17915939,0.45269874,0.4713072,0.42732066,0.2219139,0.0,0.0,0.0,0.26778424,0.0,0.0,0.020094236,0.0,0.0,0.0,0.23507638,0.0,0.22618167,0.0,0.0,0.03241673,0.0,0.0,0.18840505,0.2572345,0.0,0.0,0.0,0.17792471,0.0,0.075568706,0.2698921,0.0,0.27712747,0.0,0.01497654,0.3271765,0.0,0.0,0.075952254,0.14903456,0.0,0.0,0.0,0.0,0.23672175,0.0,0.648183,0.0052741175,0.0,0.3491665,0.0,0.0,0.0,0.11737961,0.0,0.0,0.09361463,0.16708611,0.03445442,0.14713109,0.17385344,0.0,0.0,0.1503369,0.0,0.23454742,0.0,0.3103634,0.0,0.0,0.21717572,0.0,0.040034696,0.0,0.2980728,0.0,0.000564903,0.033370234,0.0,0.33553436,0.17502598,0.22507007,0.33699307,0.003934633,0.25926378,0.0877635,0.33911717,0.0,0.0,0.17120269,0.0,0.0,0.0,0.16023374,0.32992598,0.04978914,0.19102436,0.25799745,0.0,0.0,0.0,0.0,0.57497,0.0,0.0,1
199655,0.0,0.0,0.0,0.23135118,0.0,0.0,0.06283859,0.0,0.0,0.51898396,0.0,0.0,0.0,0.30543888,0.24235274,0.16037937,0.2971029,0.031361055,0.15144221,0.09216475,0.48525313,0.0,0.09926504,0.37362698,0.5682815,0.42522645,0.13794442,0.0,0.0,0.0,0.25092763,0.0,0.0,0.038818005,0.0,0.0,0.0,0.32619947,0.0,0.07724127,0.0,0.0,0.18193512,0.0,0.0,0.1630669,0.20164958,0.0,0.0,0.0,0.25904325,0.0,0.0,0.33946386,0.0,0.26880208,0.010596763,0.0,0.31285256,0.0,0.0,0.01890763,0.056595594,0.0,0.0,0.0,0.0,0.16211739,0.0,0.72568727,0.089001484,0.0,0.17261502,0.0,0.0,0.0,0.15295522,0.011216007,0.0,0.0,0.21765693,0.0,0.17098327,0.2999166,0.0,0.0,0.12817705,0.0,0.32830146,0.0,0.29826427,0.0,0.0,0.25318053,0.0,0.16388117,0.0,0.31776187,0.0,0.015559763,0.0,0.0,0.12775615,0.18487203,0.18764517,0.325588,0.013547134,0.2035706,0.04931854,0.34746283,0.0,0.0,0.14631319,0.073756054,0.0,0.0,0.19017678,0.18340787,0.10107423,0.22750737,0.20580702,0.0,0.0,0.021306213,0.0,0.5180031,0.0,0.0,1
199958,0.0,0.022979647,0.0,0.23588827,0.0,0.0,0.10405424,0.0,0.0,0.79570484,0.0,0.0,0.0,0.20147856,0.29454982,0.2872811,0.23585653,0.28199932,0.010445852,0.16960289,0.43577665,0.0,0.061577573,0.2080689,0.5719601,0.5076124,0.18393587,0.0,0.0,0.0,0.38254082,0.0,0.051012103,0.30822217,0.0,0.0,0.10047202,0.29973552,0.0,0.08524957,0.0,0.0,0.41855773,0.0,0.08305483,0.2843855,0.23056796,0.0,0.0,0.0,0.11863823,0.0,0.0,0.62149906,0.0,0.2282832,0.04610268,0.0,0.64101356,0.0,0.114954054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13572274,0.7439755,0.16101451,0.0,0.11809455,0.0,0.0,0.0,0.15605268,0.12344443,0.0,0.0,0.06976708,0.0,0.35208717,0.17727111,0.0,0.0,0.33894902,0.0,0.4402859,0.0,0.17887841,0.0,0.0,0.24342097,0.0,0.5331787,0.0,0.19251232,0.0,0.0,0.0,0.0,0.14543799,0.0,0.15008536,0.31983805,0.029129889,0.09659924,0.069183245,0.30007285,0.0,0.0,0.056599695,0.0892306,0.0,0.0,0.2721696,0.40027708,0.061367046,0.2537953,0.064575136,0.0,0.0,0.16472518,0.0,0.33331198,0.0,0.0,1
200210,0.0,0.0,0.0,0.27591962,0.0,0.0,0.047691002,0.0,0.0,0.625929,0.0,0.0,0.0,0.33568293,0.2244126,0.085594885,0.36606675,0.042148005,0.19019425,0.2608958,0.4190811,0.0,0.057221144,0.32272604,0.54342103,0.430825,0.20882933,0.0,0.0,0.0,0.3340168,0.0,0.016518835,0.052971687,0.0,0.0,0.0,0.28095412,0.0,0.05512899,0.0,0.0,0.26803306,0.0,0.0,0.17299911,0.29955107,0.0,0.0,0.0,0.25586882,0.0,0.0,0.38867477,0.0,0.23626068,0.0,0.0,0.25089473,0.0,0.0,0.0,0.102448,0.0,0.0,0.0,0.0,0.10835118,0.0,0.8358183,0.14980315,0.0,0.22581632,0.0,0.0,0.0,0.17968279,0.029143408,0.0,0.0,0.1714344,0.0,0.18659602,0.3370348,0.0,0.0,0.16075055,0.0,0.33048543,0.0,0.3996728,0.0,0.0,0.1892493,0.0,0.249809,0.0,0.27978927,0.0,0.0,0.0,0.0,0.17144462,0.18503417,0.22074905,0.40806413,0.0,0.23456055,0.021159057,0.3645847,0.0,0.0,0.043275233,0.08763073,0.0,0.0,0.2552189,0.28758594,0.073660485,0.17348395,0.17134425,0.0,0.0,0.00060841,0.0,0.42766926,0.0,0.05232209,1
200311,0.0,0.0,0.0,0.34861597,0.0,0.0,0.09764706,0.0,0.0,0.7490095,0.0,0.0,0.0,0.370893,0.22535124,0.18874094,0.3775597,0.069800995,0.18692191,0.14660026,0.40737045,0.0,0.13087924,0.31951204,0.5232539,0.46353644,0.19157301,0.0,0.0,0.0,0.39862525,0.0,0.0,0.05205842,0.0,0.0,0.0,0.40449414,0.0,0.07627824,0.0,0.0,0.36413896,0.0,0.0,0.20219171,0.2404959,0.0,0.0,0.0,0.25179082,0.0,0.0,0.48367605,0.0,0.29278764,0.0,0.0,0.3548315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102135815,0.0,0.85032064,0.11816608,0.0,0.14741883,0.0,0.0,0.0,0.18429983,0.026293479,0.0,0.0,0.14281976,0.0,0.24510033,0.2364542,0.0,0.0,0.1764016,0.0,0.32474336,0.0,0.3491462,0.0,0.0,0.22423424,0.0,0.26904383,0.0,0.33659428,0.0,0.017022878,0.0,0.0,0.20788845,0.2257046,0.2529768,0.3729312,0.0,0.20158766,0.0743291,0.40214127,0.0,0.0,0.12196697,0.1777933,0.0,0.0,0.2966724,0.23656236,0.16681443,0.25084883,0.08922119,0.0,0.0,0.10131557,0.0,0.49403894,0.0,0.067958646,1
201111,0.0,0.0,0.0,0.22522444,0.0,0.0,0.0,0.0,0.0,0.59740925,0.0,0.0,0.0,0.25425157,0.16586801,0.18778707,0.22236839,0.10912018,0.21002041,0.17213365,0.3788777,0.0,0.082294226,0.31063035,0.49816692,0.45156443,0.22519635,0.0,0.0,0.0,0.29967332,0.013055206,0.0,0.104643546,0.0,0.0,0.0,0.31635168,0.0,0.22176439,0.0,0.0,0.1491282,0.0,0.0,0.20946164,0.28925827,0.0,0.0,0.0,0.23273413,0.0,0.0,0.43545914,0.0,0.2037963,0.0,0.0,0.35896719,0.0,0.0,0.0,0.06697275,0.0,0.0,0.0,0.0,0.24781764,0.0,0.7825177,0.19806144,0.0,0.29532143,0.0,0.0,0.0,0.1615411,0.0,0.0,0.0,0.14108758,0.0,0.24055807,0.14132296,0.0,0.0,0.137264,0.0,0.3417902,0.0,0.23270395,0.0,0.0,0.2100839,0.0,0.17761989,0.0,0.3064792,0.0,0.0,0.0,0.0,0.25786865,0.18198034,0.23012915,0.33930346,0.0,0.09599943,0.06806805,0.2877295,0.0,0.0,0.061133508,0.035181466,0.0,0.0,0.1206567,0.26047316,0.061348807,0.35174617,0.1832736,0.0,0.0,0.0964558,0.0,0.54483867,0.0,0.0012372381,1
201515,0.0,0.4320029,0.0,0.1866715,0.0,0.0,0.10944377,0.0,0.0,1.0069232,0.0,0.0,0.029525816,0.14571191,0.2855165,0.47389954,0.2509775,0.3109671,0.030368406,0.3490826,0.2837147,0.004659316,0.12195957,0.11415658,0.43067276,0.71131927,0.17376254,0.0,0.0,0.0,0.45028582,0.0031471928,0.0,0.22526427,0.0,0.0,0.20695417,0.31671456,0.0,0.12939005,0.0,0.0,0.5283635,0.0,0.24768744,0.20294449,0.41547567,0.0,0.0,0.0,0.13626742,0.0,0.0,0.7486459,0.0,0.25596994,0.035657063,0.0,0.57272905,0.0,0.117325276,0.0,0.0,0.0,0.0,0.0,0.0,0.020829821,0.3033695,0.7590517,0.33789182,0.0,0.15860312,0.0,0.0,0.0,0.046956368,0.0666438,0.0,0.0,0.20373887,0.0,0.28799212,0.3962842,0.0,0.0,0.33638075,0.0,0.40725124,0.0,0.18401025,0.0,0.0,0.09855852,0.0,0.43607438,0.0,0.1171248,0.0,0.096175656,0.0,0.0,0.03452321,0.0,0.09500899,0.34333915,0.04588982,0.0,0.026379455,0.28214422,0.0,0.0,0.0,0.21793804,0.0,0.0,0.079122245,0.31394285,0.008142972,0.40664554,0.0,0.03156278,0.0,0.35683367,0.08755732,0.26394328,0.0,0.0080974065,1
202719,0.0,0.0,0.0,0.30936998,0.0,0.0,0.043373242,0.0,0.0,0.26311547,0.0,0.0,0.0,0.2923374,0.055987753,0.14092432,0.27473632,0.04605628,0.29834178,0.0,0.5851545,0.0,0.11608021,0.5158212,0.60928303,0.44944778,0.19450174,0.0,0.0,0.0,0.21946108,0.0,0.0,0.0,0.0,0.0,0.0,0.31250393,0.0,0.1925933,0.0,0.0,0.01043977,0.0,0.0,0.13204257,0.23313953,0.0,0.0,0.0,0.20390765,0.0,0.0,0.2773968,0.0,0.2719092,0.04418252,0.025784545,0.3168977,0.0,0.0,0.0638717,0.16916715,0.0,0.0,0.0,0.0,0.32908517,0.0,0.72310793,0.12403175,0.0,0.37836817,0.0,0.0,0.0,0.06792172,0.0,0.0,0.06314241,0.08647235,0.044331655,0.07110626,0.08059793,0.0,0.0,0.07914085,0.0,0.32967106,0.0,0.318023,0.0,0.0,0.28442144,0.0,0.107641414,0.0,0.3777001,0.0,0.005900711,0.0,0.0,0.26296222,0.2613307,0.1340411,0.4081754,0.0,0.3232495,0.12714192,0.39687508,0.0,0.0,0.21030828,0.0,0.0,0.0,0.2690771,0.21638636,0.16591448,0.21360427,0.2520481,0.0,0.0,0.01898102,0.0,0.5475384,0.0,0.0,1
203418,0.0,0.0,0.0,0.39988142,0.0,0.0,0.008571714,0.0,0.0,0.26241428,0.0,0.0,0.0,0.3100818,0.09846264,0.12749057,0.33784795,0.024632359,0.36110717,0.08708249,0.5778508,0.0,0.23331282,0.53100985,0.6414149,0.44037908,0.18585058,0.0,0.0,0.0,0.22512025,0.0,0.026769374,0.0,0.0,0.0,0.0,0.35217044,0.0,0.16023415,0.0,0.0,0.09156626,0.0,0.0,0.1270895,0.17802201,0.0,0.0,0.0,0.26686415,0.0,0.14951164,0.13436316,0.0,0.28620404,0.0,0.107215814,0.19821459,0.0,0.0,0.12674044,0.124495745,0.0,0.0,0.0,0.0,0.38241047,0.0,0.8561708,0.19549525,0.0,0.34592363,0.0,0.0,0.0,0.18442497,0.0,0.0,0.18650806,0.17551579,0.025005206,0.12017696,0.088400885,0.0,0.0,0.03115862,0.0,0.20785299,0.0,0.43373168,0.0,0.0,0.32145748,0.0,0.036872327,0.0,0.4675685,0.0,0.0035096258,0.018896088,0.0,0.42437056,0.31490284,0.21294425,0.42050642,0.026158359,0.43449026,0.13277337,0.39188504,0.0,0.0,0.17946945,0.0,0.0,0.0,0.23608088,0.1663529,0.07361643,0.157549,0.32315445,0.0,0.0,0.0,0.0,0.64270955,0.0,0.04137496,1
205119,0.0,0.07228598,0.0,0.19547835,0.0,0.0,0.116370276,0.0,0.0,0.698353,0.0,0.0,0.0,0.2703209,0.23146836,0.15127863,0.35788026,0.26779228,0.139117,0.19611984,0.30561188,0.0,0.18269905,0.32283115,0.391789,0.5494805,0.11838001,0.0,0.0,0.0,0.41666698,0.0,0.0,0.15898214,0.0,0.0,0.0,0.2561135,0.0,0.18970141,0.0,0.0,0.2422337,0.0,0.0,0.1621137,0.3006386,0.0,0.0,0.0,0.23187971,0.0,0.0,0.49859622,0.0,0.26137146,0.0,0.059130505,0.49447954,0.0,0.0,0.0,0.1311399,0.0,0.0,0.0,0.0,0.2005398,0.0,0.7039449,0.12621549,0.0,0.22239174,0.0,0.0,0.0,0.0871074,0.0,0.0,0.0,0.11419486,0.0,0.27139235,0.22109462,0.0,0.0,0.26159352,0.0,0.2627804,0.0,0.3326474,0.0,0.0,0.25670016,0.0,0.24555667,0.0,0.23134711,0.0,0.041361615,0.0,0.0,0.30580658,0.1809255,0.26228625,0.3652836,0.0,0.10270528,0.017262269,0.29064566,0.0,0.0,0.13198839,0.075707175,0.0,0.0,0.20900044,0.32389852,0.1026004,0.25581694,0.15757032,0.0,0.0,0.087570176,0.0,0.4651523,0.0,0.0,1
205826,0.0,0.0,0.0,0.18951257,0.0,0.0,0.10157919,0.0,0.0,0.6078581,0.0,0.0,0.0,0.25042194,0.17532983,0.1525064,0.3477138,0.13349596,0.17811929,0.15442875,0.45629466,0.0,0.118516505,0.36042234,0.50824535,0.5072916,0.1862982,0.0,0.0,0.0,0.395034,0.0,0.0,0.052153777,0.0,0.0,0.0,0.31849897,0.0,0.123381406,0.0,0.0,0.1618987,0.0,0.0,0.19081576,0.2784278,0.0,0.0,0.0,0.22411482,0.0,0.0,0.40539432,0.0,0.23994412,0.0,0.0,0.40106395,0.0,0.0,0.0,0.16600217,0.0,0.0,0.0,0.0,0.20084259,0.0,0.713453,0.18177445,0.0,0.21181943,0.0,0.0,0.0,0.1684087,0.0,0.0,0.0,0.15430245,0.0,0.19916034,0.23611258,0.0,0.0,0.19035757,0.0,0.24373278,0.0,0.28072184,0.0,0.0,0.26490775,0.0,0.18810979,0.0,0.2527772,0.0,0.038355194,0.0,0.0,0.26123163,0.2582547,0.2255839,0.41148934,0.0071831904,0.13208424,0.020419661,0.3332982,0.0,0.0,0.095522806,0.056309458,0.0,0.0,0.2363989,0.3050494,0.09719206,0.22065257,0.15257938,0.0,0.0,0.095020376,0.0,0.49537277,0.0,0.06599435,1
206222,0.0,0.0,0.0,0.16331519,0.0,0.0,0.08426244,0.0,0.0,0.45120245,0.0,0.0,0.0,0.2608694,0.19076015,0.1418334,0.2780391,0.1933474,0.13264538,0.22292678,0.2663084,0.0,0.0919574,0.27059868,0.33219334,0.4078508,0.20154995,0.0,0.0,0.0,0.25002635,0.0,0.0,0.0856818,0.0,0.0,0.0,0.23346516,0.0,0.20348021,0.0,0.0,0.06450033,0.0,0.0,0.25106865,0.17708786,0.0,0.0,0.0,0.289772,0.0,0.0,0.37066224,0.0,0.16997518,0.0,0.0026455005,0.35010567,0.0,0.0,0.0,0.077860534,0.0,0.0,0.0,0.0,0.22921032,0.0,0.6624199,0.032613937,0.0,0.27191535,0.0,0.0,0.0,0.057414196,0.0,0.0,0.0,0.07771354,0.033272102,0.1647396,0.14138106,0.0,0.0,0.10039045,0.0,0.2816362,0.033091925,0.23438634,0.0,0.0,0.17671345,0.0,0.22118197,0.0,0.13273114,0.0,0.04262753,0.0143621415,0.0,0.33365765,0.15616661,0.1826726,0.3064124,0.0,0.13631287,0.0,0.28525907,0.0,0.0,0.081840135,0.022404354,0.0,0.0,0.13229734,0.3306496,0.0018929412,0.27499506,0.18230073,0.0,0.0,0.0,0.0,0.44262254,0.0,0.0,1
207123,0.0,0.2518999,0.0,0.11710743,0.0,0.0,0.088547245,0.0,0.0,0.92062324,0.0,0.0,0.0,0.18563364,0.35346133,0.27895588,0.20984559,0.31338692,0.0,0.30811432,0.27257884,0.0,0.15710217,0.15983617,0.46942964,0.53944194,0.13324504,0.0,0.0,0.0,0.36155802,0.11863012,0.0,0.24913886,0.0,0.0,0.10593109,0.2657875,0.0,0.15640555,0.0,0.0,0.3320334,0.0,0.19410682,0.2767555,0.33286536,0.0,0.0,0.0,0.1750493,0.0,0.0,0.7591344,0.0,0.15884283,0.08457539,0.0,0.62343436,0.0,0.10866743,0.0,0.0,0.0,0.0,0.0,0.04427664,0.06885516,0.16570495,0.7112818,0.22264704,0.0,0.09673709,0.0,0.0,0.0,0.011932342,0.02997332,0.0,0.0,0.14739183,0.0,0.422788,0.31172445,0.0,0.0,0.29678765,0.0,0.4429718,0.018111385,0.17593382,0.0,0.0,0.1263074,0.0,0.3311862,0.0,0.12641115,0.0,0.0,0.0,0.0,0.13985857,0.052476823,0.17626587,0.343784,0.0024792217,0.0,0.08026144,0.23794323,0.0,0.0,0.102505855,0.1851958,0.0,0.0,0.11660975,0.429702,0.0,0.4535492,0.0,0.0,0.0,0.26552013,0.0,0.326482,0.0,0.0,1
207426,0.0,0.0,0.0,0.19796887,0.056475077,0.0,0.037020452,0.0,0.0,0.65585107,0.0,0.0,0.0,0.28262362,0.24687959,0.1884658,0.36890796,0.1166886,0.19377787,0.25862464,0.44008914,0.0,0.05168666,0.35419342,0.6121381,0.5612035,0.2554265,0.0,0.0,0.0,0.24123193,0.0,0.0,0.038564075,0.0,0.0,0.0,0.36770085,0.0,0.101840615,0.0,0.0,0.17421724,0.0,0.0,0.2750576,0.3281864,0.0,0.0,0.0,0.21739967,0.0,0.0,0.38133594,0.0,0.33978212,0.0,0.0,0.35348234,0.0,0.0,0.060136855,0.0984613,0.0,0.0,0.0,0.0,0.25162897,0.0,0.8636835,0.264732,0.0,0.21434934,0.0,0.0,0.0,0.12573867,0.0,0.0,0.0,0.15449622,0.0,0.23026769,0.2573804,0.0,0.0,0.16664337,0.0,0.37006223,0.0028403474,0.26431552,0.0,0.0,0.22206517,0.0,0.13025291,0.0,0.29030177,0.0,0.00067803264,0.0,0.0,0.2156891,0.22804488,0.20162246,0.41805053,0.06122842,0.12562211,0.022429753,0.30107436,0.0,0.0,0.0,0.0,0.0,0.0,0.13169697,0.27713338,0.0,0.2860774,0.2499998,0.0,0.0,0.027870275,0.0,0.5681832,0.0,0.05666228,1
208327,0.0,0.0,0.0,0.281769,0.0,0.0,0.054190196,0.0,0.0,0.42899293,0.0,0.0,0.0,0.29039025,0.19454765,0.11198221,0.34585646,0.051482823,0.22581565,0.1279869,0.40030307,0.0,0.1996513,0.481255,0.61705583,0.43112293,0.115102194,0.0,0.0,0.0,0.34178218,0.0,0.014967511,0.0,0.0,0.0,0.0,0.2333532,0.0,0.12536377,0.0,0.0,0.14824882,0.0,0.0,0.16403137,0.13565111,0.0,0.0,0.0,0.37175822,0.0,0.06281605,0.4056763,0.0,0.26050657,0.036616836,0.11234877,0.26337874,0.0,0.0,0.00092750904,0.10937148,0.0,0.0,0.0,0.0,0.2948368,0.0,0.88572735,0.11031515,0.0,0.18995927,0.0,0.0,0.0,0.23066947,0.0,0.0,0.00015606766,0.13292699,0.0,0.18429086,0.22229402,0.0,0.0,0.08334507,0.0,0.21275559,0.0,0.3669407,0.0,0.0,0.26915434,0.0,0.13872986,0.0,0.3554019,0.0,0.021134846,0.0,0.0,0.24190861,0.37699598,0.18163377,0.43943232,0.0,0.24358746,0.0,0.34933776,0.0,0.0,0.16114382,0.0,0.0,0.0,0.24915624,0.26376182,0.19974019,0.21473369,0.19352618,0.0,0.0,0.0,0.0,0.535486,0.0,0.0,1
209935,0.0,0.0,0.0,0.30890113,0.0,0.0,0.14658184,0.0,0.0,0.8682303,0.0,0.0,0.0,0.29672202,0.3206828,0.28530303,0.23516111,0.18564218,0.0,0.15552945,0.5059731,0.0022644014,0.022515014,0.28308007,0.63526183,0.46421444,0.1617093,0.0,0.0,0.0,0.44199023,0.0,0.11294998,0.107873894,0.0,0.0,0.059158612,0.40931743,0.0,0.12882036,0.0,0.0,0.46493325,0.0,0.0,0.04569084,0.39210683,0.0,0.0,0.0,0.1435631,0.0,0.0,0.64809597,0.0,0.24533813,0.049275964,0.0,0.54372954,0.0,0.19215362,0.0,0.0,0.0,0.0,0.0,0.0,0.04259809,0.012480128,0.73242706,0.17877881,0.0,0.18291144,0.0,0.0,0.0,0.12411583,0.0,0.0,0.0,0.17927119,0.0,0.36445877,0.19908638,0.0,0.0,0.2987163,0.0,0.5204064,0.0,0.26701337,0.0,0.0,0.23312041,0.0,0.41458553,0.0,0.29945815,0.0,0.053411976,0.0,0.0,0.13059688,0.10727976,0.18895349,0.36791596,0.0,0.1773008,0.15497784,0.33226892,0.0,0.0,0.0,0.061439823,0.0,0.0,0.24555871,0.23168007,0.14390795,0.28084978,0.055421393,0.0,0.0,0.14824125,0.0,0.49225357,0.0,0.0823651,1
210011,0.0,0.0,0.0,0.3165844,0.0,0.0,0.09874438,0.0,0.0,0.46294552,0.0,0.0,0.0,0.32963645,0.19501889,0.10711359,0.32259738,0.0,0.16625965,0.0066812704,0.49838603,0.0,0.08837272,0.4122623,0.65013796,0.501727,0.14951877,0.0,0.0,0.0,0.22805293,0.0,0.0,0.09580506,0.0,0.0,0.0,0.40875098,0.0,0.14327025,0.0,0.0,0.18449505,0.0,0.0,0.13774787,0.17821284,0.0,0.0,0.0,0.13728225,0.0,0.0,0.42503607,0.0,0.24512948,0.0,0.009102498,0.42278844,0.0,0.0,0.0,0.13901275,0.0,0.0,0.0,0.0,0.19557723,0.0,0.8724768,0.09343126,0.0,0.30162904,0.0,0.0,0.0,0.14941694,0.021393172,0.0,0.0009649325,0.0,0.0,0.25717932,0.07050702,0.0,0.0,0.06325257,0.0,0.29859516,0.0,0.3418387,0.0,0.0,0.43003094,0.0,0.303387,0.0,0.40111288,0.0,0.0,0.0,0.0,0.29622757,0.2869469,0.31112868,0.40152895,0.095482975,0.21616854,0.05382118,0.36800945,0.0,0.0,0.28010452,0.08317249,0.0,0.0,0.29470205,0.19729723,0.109872565,0.22901812,0.087174915,0.0,0.0,0.064205505,0.0,0.60720134,0.0,0.0045478567,1
211215,0.0,0.0,0.0,0.25500685,0.0,0.0,0.08927767,0.0,0.0,0.5604673,0.0,0.0,0.0,0.3155202,0.25449535,0.20588535,0.38053018,0.13712166,0.15611191,0.2560018,0.40134892,0.0,0.06584367,0.4006155,0.5743136,0.47290343,0.21219894,0.0,0.0,0.0,0.26910263,0.0,0.0,0.0,0.0,0.0,0.0,0.23757133,0.0,0.08686103,0.0,0.0,0.21412244,0.0,0.0,0.2801494,0.37111306,0.0,0.0,0.0,0.25162217,0.0,0.0,0.4063907,0.0,0.34742728,0.0,0.011820705,0.27779207,0.0,0.0,0.027077379,0.097399876,0.01961565,0.0,0.0,0.0,0.2843307,0.0,0.779204,0.26966435,0.0,0.25869545,0.0,0.0,0.0,0.17161772,0.0,0.0,0.0,0.17066927,0.0,0.2703519,0.23072311,0.0,0.0,0.18518065,0.0,0.4024288,0.060089223,0.31379256,0.0,0.0,0.2173327,0.0,0.045674212,0.0,0.37372145,0.0,0.0,0.0,0.0,0.29335406,0.20973529,0.12401919,0.4389222,0.0017861688,0.24646756,0.016438533,0.26799816,0.0,0.0,0.09237956,0.016996156,0.0,0.0,0.281775,0.3232613,0.102114625,0.32525727,0.20583577,0.0,0.0,0.0,0.0,0.517429,0.0,0.101410285,1
